SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
NETF,EQ,136.8,136.8,131,136,136,135.91,109,14661.05,14-NOV-2020,10,INF277K015R5,
NETFCONSUM,EQ,57.5,60.8,56.71,58.73,58.5,56.6,3047,178042.29,14-NOV-2020,62,INF204KA1LD7,
NETFDIVOPP,EQ,27.7,29.98,27.05,29.25,29.93,29.49,164,4824.56,14-NOV-2020,19,INF204KA1MS3,
NETFIT,EQ,21.75,21.79,21.5,21.67,21.68,21.54,146111,3165074.44,14-NOV-2020,814,INF204KB15V2,
NETFLTGILT,EQ,23.6,23.6,22.22,22.33,22.34,22.23,3924,87827.67,14-NOV-2020,43,INF204KB1882,
NETFMID150,EQ,70.5,71,69.7,70.97,71,69.79,8493,600572.74,14-NOV-2020,301,INF204KB1V68,
NETFNIF100,EQ,130.1,136.46,128.03,134.12,131.55,128.79,855,115142.29,14-NOV-2020,61,INF204K014N5,
NETFNV20,EQ,65.69,66.45,65.69,66.36,66.31,65.72,1852,122148.92,14-NOV-2020,42,INF204KB18I3,
NETWORK18,EQ,35,35,34.35,34.6,34.6,34.9,297356,10314000.35,14-NOV-2020,1082,INE870H01013,
NEULANDLAB,EQ,1105.05,1115,1105,1109.75,1110,1103.7,12504,13887426.5,14-NOV-2020,651,INE794A01010,
NEWGEN,EQ,267.3,272.55,265,269,268.55,263.55,31462,8467669.55,14-NOV-2020,945,INE619B01017,
NEXTMEDIA,EQ,4.4,4.4,4.4,4.4,4.4,4.2,25,110,14-NOV-2020,1,INE747B01016,
NFL,EQ,33.35,35.4,33.1,34.55,34.55,33.05,1210149,41989503.75,14-NOV-2020,5223,INE870D01012,
NH,EQ,360.4,363,357.75,360.75,360.25,362.15,22535,8132601.55,14-NOV-2020,796,INE410P01011,
NHAI,N1,1060,1060,1060,1060,1060,1057.91,17,18020,14-NOV-2020,2,INE906B07CA1,
NHAI,N2,1233.9,1233.9,1233.9,1233.9,1233.9,1232.99,232,286264.8,14-NOV-2020,6,INE906B07CB9,
NHAI,N3,1146.1,1146.1,1146.1,1146.1,1146.1,1389.99,23,26360.3,14-NOV-2020,1,INE906B07DC5,
NHAI,N6,1342,1344,1341.01,1343.13,1341.01,1339,240,322351.9,14-NOV-2020,8,INE906B07DF8,
NHAI,N8,1200,1200,1200,1200,1200,1179,5,6000,14-NOV-2020,2,INE906B07EH2,
NHAI,NE,1247,1266.8,1247,1264.89,1264.99,1260.29,43,54017.71,14-NOV-2020,6,INE906B07EP5,
NHBTF2014,N4,6250,6250,6250,6250,6250,6250,15,93750,14-NOV-2020,3,INE557F07116,
NHBTF2014,N6,7500,7500,7500,7500,7500,7480,3,22500,14-NOV-2020,2,INE557F07132,
NHPC,EQ,20.8,20.95,20.7,20.85,20.85,20.6,591428,12309964.95,14-NOV-2020,1620,INE848E01016,
NHPC,N6,1450,1450,1450,1450,1450,1474.99,100,145000,14-NOV-2020,1,INE848E07567,
NIACL,EQ,115,115.5,112.55,114.1,114.4,114.35,265579,30304392.05,14-NOV-2020,4178,INE470Y01017,
NIBL,EQ,6.45,6.5,6.2,6.5,6.5,6.2,4588,29312.1,14-NOV-2020,15,INE047O01014,
NIFTYBEES,EQ,123.6,140,123.6,136.4,136.5,135.79,901758,122972939.83,14-NOV-2020,12746,INF204KB14I2,
NIITLTD,EQ,152,153.4,149.25,150.45,149.75,150.45,230731,34870275.2,14-NOV-2020,3321,INE161A01038,
NILAINFRA,EQ,3.8,3.95,3.8,3.9,3.95,3.8,92454,359481.95,14-NOV-2020,191,INE937C01029,
NILASPACES,EQ,1.15,1.25,1.1,1.15,1.15,1.15,103034,120373.1,14-NOV-2020,92,INE00S901012,
NILKAMAL,EQ,1368,1368.8,1328,1346.75,1345,1349.05,1913,2579779.05,14-NOV-2020,371,INE310A01015,
NIPPOBATRY,EQ,640,641.95,630,632.9,633.5,623.95,682,431880.5,14-NOV-2020,37,INE567A01010,
NIRAJ,BE,45.05,46.35,45,46.15,46.25,44.95,410,18810.8,14-NOV-2020,9,INE368I01016,
NITCO,EQ,17.15,17.75,17.1,17.4,17.45,17.25,26310,455935.85,14-NOV-2020,150,INE858F01012,
NITINFIRE,BZ,0.35,0.4,0.35,0.4,0.4,0.4,10289,3826.75,14-NOV-2020,10,INE489H01020,
NITINSPIN,BE,48,49.55,45.6,48.75,47.9,47.55,14579,709863.8,14-NOV-2020,113,INE229H01012,
NKIND,EQ,18.15,18.15,18.15,18.15,18.15,17.3,80,1452,14-NOV-2020,3,INE542C01019,
NLCINDIA,EQ,50,50.4,48.95,50.05,50.1,51.85,630209,31421262.7,14-NOV-2020,3515,INE589A01014,
NMDC,EQ,93.25,94.25,92.55,94,94.05,92.65,2863659,268598309.3,14-NOV-2020,8631,INE584A01023,
NOCIL,EQ,148.2,149.9,146,146.8,147.25,147.9,360978,53491835.15,14-NOV-2020,3742,INE163A01018,
NOIDATOLL,BE,6.3,6.5,6.3,6.5,6.5,6.2,19577,127180.5,14-NOV-2020,36,INE781B01015,
NORBTEAEXP,EQ,8.8,9.7,8.8,9.5,9.5,9.25,352,3351.4,14-NOV-2020,6,INE369C01017,
NOVARTIND,EQ,630.05,633.15,614.1,621.4,618.1,622.2,5579,3477653.15,14-NOV-2020,408,INE234A01025,
NPBET,EQ,156.8,159.89,154,154.25,159.89,153.33,80,12552.83,14-NOV-2020,16,INF277K010X4,
NRAIL,EQ,191.4,198,191.4,196.45,195.25,190.6,10290,2017751.65,14-NOV-2020,214,INE740D01017,
NRBBEARING,EQ,75.7,75.9,72,73.25,73,74.85,101103,7459866.05,14-NOV-2020,1056,INE349A01021,
NSIL,EQ,771.3,774,759,767.7,768.95,756.8,48,36733.9,14-NOV-2020,13,INE023A01030,
NTL,EQ,1.2,1.2,1.1,1.15,1.1,1.15,70535,80397.6,14-NOV-2020,30,INE333I01036,
NTPC,EQ,90.55,92.4,90.3,90.9,91.9,91.45,12521960,1138687376.5,14-NOV-2020,24319,INE733E01010,
NTPC,N4,1235,1235,1234,1234.76,1234.99,1234.99,43,53094.75,14-NOV-2020,3,INE733E07JH3,
NTPC,N7,14,14.6,14,14.52,14.55,14.43,29961,435610.17,14-NOV-2020,57,INE733E07JP6,
NUCLEUS,EQ,585,585,571.8,578.7,577.2,573.1,14749,8556102.45,14-NOV-2020,707,INE096B01018,
NXTDIGITAL,EQ,634.05,634.1,612.8,622.15,620,626.9,2978,1857344.3,14-NOV-2020,137,INE353A01023,
OAL,EQ,478.95,481.35,460.1,471.75,474,471.25,7015,3310850.5,14-NOV-2020,267,INE959C01023,
OBEROIRLTY,EQ,433,449,433,446.4,447.5,431.85,185322,82491301.75,14-NOV-2020,3940,INE093I01010,
OCCL,EQ,780.4,801,780.4,790.5,795.1,794.45,1408,1115839.2,14-NOV-2020,150,INE321D01016,
OFSS,EQ,3139.85,3144.7,3100,3107.6,3100,3085.05,3801,11830031.55,14-NOV-2020,746,INE881D01027,
OIL,EQ,92.6,92.9,92.3,92.65,92.8,91.9,160389,14863269.2,14-NOV-2020,1852,INE274J01014,
OILCOUNTUB,BE,4.8,4.8,4.65,4.65,4.8,4.85,4300,20265,14-NOV-2020,13,INE591A01010,
OISL,EQ,2.8,2.85,2.75,2.8,2.85,2.75,7617,21346.85,14-NOV-2020,17,INE196J01019,
OLECTRA,EQ,62.6,62.6,60.8,61.15,61.45,61.2,21779,1337727.05,14-NOV-2020,379,INE260D01016,
OMAXAUTO,EQ,38.2,39.8,38.2,39.2,38.95,38.8,1796,70102.05,14-NOV-2020,86,INE090B01011,
OMAXE,EQ,69.2,69.75,68.85,69,68.95,68.85,6027,416115.25,14-NOV-2020,132,INE800H01010,
OMKARCHEM,EQ,8.6,8.6,7.85,7.95,8,8.25,33236,267455.2,14-NOV-2020,95,INE474L01016,
OMMETALS,EQ,17.45,17.45,15.9,16.75,16.7,16.65,33197,543720.2,14-NOV-2020,206,INE239D01028,
ONELIFECAP,EQ,6.2,6.7,6.2,6.2,6.2,6.45,201,1246.7,14-NOV-2020,3,INE912L01015,
ONEPOINT,BE,14.15,14.15,14,14.1,14.15,13.5,428,6039.7,14-NOV-2020,8,INE840Y01011,
ONGC,EQ,74,74,72.5,72.65,72.6,72.15,5387569,392272617.15,14-NOV-2020,25663,INE213A01029,
ONMOBILE,EQ,41.3,42,40.7,41.2,41,41.2,105030,4341993.55,14-NOV-2020,574,INE809I01019,
ONWARDTEC,EQ,62.8,62.8,60.55,61.05,61.05,60.9,9566,584281.5,14-NOV-2020,207,INE229A01017,
OPTIEMUS,BE,104.5,104.7,99,104.6,104.5,99.75,92729,9572670.65,14-NOV-2020,644,INE350C01017,
OPTOCIRCUI,BE,6.05,6.2,5.9,6.05,6.05,6.2,232239,1403392.3,14-NOV-2020,321,INE808B01016,
ORBTEXP,EQ,60.3,63.7,59.6,61.35,61.8,60.3,1425,87874.5,14-NOV-2020,48,INE231G01010,
ORCHPHARMA,BZ,27.6,27.6,27.6,27.6,27.6,26.3,29,800.4,14-NOV-2020,6,INE191A01027,
ORICONENT,EQ,17.8,18.45,17.5,18,18.1,17.8,22682,408908.25,14-NOV-2020,194,INE730A01022,
ORIENTABRA,EQ,18.45,19,18.45,18.8,18.6,18.45,24112,453104.5,14-NOV-2020,105,INE569C01020,
ORIENTALTL,EQ,7.5,7.85,7.45,7.7,7.7,7.5,14187,110008.95,14-NOV-2020,51,INE998H01012,
ORIENTBELL,EQ,150.1,152.1,141.85,143.35,143.65,144.25,45583,6651382.55,14-NOV-2020,851,INE607D01018,
ORIENTCEM,EQ,68.4,68.9,67.75,68.45,68.35,67.7,200599,13732245.7,14-NOV-2020,1560,INE876N01018,
ORIENTELEC,EQ,217,217,213.65,215.3,214.95,215.8,21183,4569952.25,14-NOV-2020,576,INE142Z01019,
ORIENTHOT,EQ,22,22,20.95,21.3,21.45,20.8,16123,344441.35,14-NOV-2020,94,INE750A01020,
ORIENTLTD,EQ,71,71,67.5,70.9,71,67.65,372,26370,14-NOV-2020,9,INE609C01024,
ORIENTPPR,EQ,16.9,17.1,16.8,16.95,17,16.8,65668,1112686.25,14-NOV-2020,327,INE592A01026,
ORIENTREF,EQ,205,205,201.5,202.55,204,202.4,2342,474759.95,14-NOV-2020,98,INE743M01012,
ORISSAMINE,EQ,2114.95,2129,2081.2,2100.9,2104.65,2093.1,2233,4694100.35,14-NOV-2020,306,INE725E01024,
ORTEL,BZ,0.85,0.85,0.85,0.85,0.85,0.85,832,707.2,14-NOV-2020,4,INE849L01019,
ORTINLABSS,EQ,22.05,22.05,22.05,22.05,22.05,21,4230,93271.5,14-NOV-2020,17,INE749B01012,
OSWALAGRO,EQ,8.6,8.8,8.4,8.65,8.7,8.5,20621,177264.35,14-NOV-2020,65,INE142A01012,
PAGEIND,EQ,22170,22170,21621,21849.35,21900,21923.95,4580,100473286.6,14-NOV-2020,1379,INE761H01022,
PAISALO,EQ,404.1,419,386.95,408.4,410,408.6,966,391139.5,14-NOV-2020,108,INE420C01042,
PALASHSECU,EQ,29.5,29.5,28.25,28.4,28.25,28.1,1103,31419.5,14-NOV-2020,9,INE471W01019,
PALREDTEC,EQ,29.6,29.6,27,28.9,29,28.25,3840,106069.4,14-NOV-2020,26,INE218G01033,
PANACEABIO,EQ,187,192.7,186.45,189.05,189.3,185.75,31855,6035816.85,14-NOV-2020,605,INE922B01023,
PANACHE,EQ,42.1,43.05,42.1,42.4,42.1,42,5375,227015.75,14-NOV-2020,10,INE895W01019,
PANAMAPET,EQ,65,66.7,64,65.7,65.45,63.55,140768,9250311.6,14-NOV-2020,1105,INE305C01029,
PAPERPROD,EQ,285.75,289.7,283.15,285.3,286.85,283.7,15223,4361039.9,14-NOV-2020,623,INE275B01026,
PAR,SM,70.25,73.85,70.25,72.45,73.25,70,16000,1160300,14-NOV-2020,8,INE04LG01015,
PARABDRUGS,BZ,2.4,2.5,2.3,2.45,2.45,2.4,5315,13031,14-NOV-2020,12,INE618H01016,
PARACABLES,EQ,6.65,6.9,6.5,6.6,6.55,6.55,27084,179106.7,14-NOV-2020,119,INE074B01023,
PARAGMILK,EQ,109,110.7,108.85,109.35,109.35,107.4,120979,13258989.05,14-NOV-2020,1134,INE883N01014,
PARSVNATH,EQ,2.55,2.55,2.5,2.55,2.55,2.45,17874,45575.45,14-NOV-2020,21,INE561H01026,
PATELENG,EQ,10.4,10.45,10.2,10.25,10.2,10.25,142794,1468719.05,14-NOV-2020,352,INE244B01030,
PATINTLOG,EQ,22.3,23.6,20.6,22.9,23.15,21.75,171457,3885972.25,14-NOV-2020,676,INE529D01014,
PATSPINLTD,EQ,4.1,4.3,4.1,4.3,4.3,4.1,16,68.6,14-NOV-2020,2,INE790C01014,
PCJEWELLER,EQ,16.2,16.25,15.95,16,16.05,15.95,354420,5696747.05,14-NOV-2020,1383,INE785M01013,
PDMJEPAPER,EQ,18.4,18.4,17.75,17.95,17.95,17.8,15451,277244.7,14-NOV-2020,121,INE865T01018,
PDSMFL,EQ,396.05,399.95,388,393.8,389.5,390,421,165193.05,14-NOV-2020,61,INE111Q01013,
PEARLPOLY,EQ,16.05,16.05,16,16.05,16,16,1050,16850,14-NOV-2020,2,INE844A01013,
PEL,EQ,1470,1476.6,1441.55,1455.5,1454,1469.7,213718,312013174.85,14-NOV-2020,9520,INE140A01024,
PENIND,EQ,16.5,17.8,16.5,16.9,16.95,16.55,55495,947380.2,14-NOV-2020,205,INE932A01024,
PENINLAND,EQ,4,4.05,3.85,4.05,4.05,3.9,20432,81808.1,14-NOV-2020,57,INE138A01028,
PENTAGOLD,SM,20.2,20.2,20.2,20.2,20.2,19.3,3000,60600,14-NOV-2020,1,INE175Y01012,
PERFECT,SM,11.5,11.5,11.5,11.5,11.5,11.25,6000,69000,14-NOV-2020,1,INE925S01012,
PERSISTENT,EQ,1170,1170,1145,1165.6,1167,1142.25,21660,25212083.7,14-NOV-2020,2184,INE262H01013,
PETRONET,EQ,250,255.3,249.75,254.25,254,254.35,545009,138478466.25,14-NOV-2020,5969,INE347G01014,
PFC,EQ,103,103.8,102.05,102.5,102.5,103,1069201,109862585.95,14-NOV-2020,5406,INE134E01011,
PFC,N4,1053.5,1053.56,1053.5,1053.56,1053.56,1053.22,51,53728.56,14-NOV-2020,2,INE134E07190,
PFC,N8,1410,1410,1410,1410,1410,1411,611,861510,14-NOV-2020,4,INE134E07463,
PFIZER,EQ,5149,5149.1,5125,5137.85,5135,5118.2,14814,76138064.05,14-NOV-2020,2737,INE182A01018,
PFOCUS,EQ,38.05,39.75,38,38.45,38,38,13473,519043.8,14-NOV-2020,98,INE367G01038,
PFS,EQ,17.3,17.75,16.9,17.3,17.35,17.3,486244,8465056.1,14-NOV-2020,779,INE560K01014,
PGEL,EQ,145.85,145.85,145.85,145.85,145.85,138.95,12879,1878402.15,14-NOV-2020,60,INE457L01011,
PGHH,EQ,10729.9,10880.6,10709.7,10851.75,10852,10707.7,1443,15637670.25,14-NOV-2020,633,INE179A01014,
PGHL,EQ,6040,6177,5931.05,6055,6050,6012.4,13511,82342173.65,14-NOV-2020,3464,INE199A01012,
PGIL,EQ,168.95,169.15,162.2,164.85,165,162.45,982,163015.25,14-NOV-2020,45,INE940H01014,
PHILIPCARB,EQ,159.75,159.9,156.5,157.35,156.9,157.3,384622,60849831.85,14-NOV-2020,4622,INE602A01023,
PHOENIXLTD,EQ,629,629.9,602.6,612.55,611,622,22833,14098293.15,14-NOV-2020,1292,INE211B01039,
PIDILITIND,EQ,1575,1588.35,1572.05,1580.95,1580.15,1564.7,136023,215151282.05,14-NOV-2020,9985,INE318A01026,
PIIND,EQ,2337.25,2350,2337.25,2346.75,2348.2,2339.55,16489,38686094.25,14-NOV-2020,2382,INE603J01030,
PILANIINVS,EQ,2070,2075,2000.05,2019.2,2002,2029.85,2497,5072163.45,14-NOV-2020,372,INE417C01014,
PILITA,EQ,7.7,7.7,7.3,7.3,7.4,7.2,39848,291588.65,14-NOV-2020,62,INE600A01035,
PIONDIST,EQ,105.55,107.7,104,105.55,104.05,105.45,1963,205824.35,14-NOV-2020,48,INE889E01010,
PIONEEREMB,EQ,23.3,25.75,21.05,24.1,24.35,22.1,1167256,25897033.5,14-NOV-2020,774,INE156C01018,
PITTIENG,EQ,41.95,42,41.05,41.65,41.9,40.55,58446,2427727.05,14-NOV-2020,197,INE450D01021,
PKTEA,BE,204,204,186.3,198.8,200,195.7,322,63797,14-NOV-2020,44,INE431F01018,
PLASTIBLEN,EQ,209.5,213.1,206.1,209.6,209.8,201,19505,4093731.45,14-NOV-2020,366,INE083C01022,
PNB,EQ,30,30,29.5,29.6,29.6,29.5,5257310,156009956.45,14-NOV-2020,12831,INE160A01022,
PNBGILTS,EQ,44.65,45,44.6,44.8,44.8,44.3,232634,10422032.75,14-NOV-2020,1156,INE859A01011,
PNBHOUSING,EQ,386,391,385.55,389.9,390,385.6,61974,24132962.75,14-NOV-2020,1709,INE572E01012,
PNC,EQ,13.7,13.7,12.15,13.3,12.85,12.05,7760,103515.4,14-NOV-2020,57,INE392B01011,
PNCINFRA,EQ,165.4,166,162.5,164.4,164.05,161.15,58062,9560843.8,14-NOV-2020,1777,INE195J01029,
PODDARHOUS,EQ,153.05,153.6,149.7,151.15,153.4,153.7,169,25593.95,14-NOV-2020,26,INE888B01018,
PODDARMENT,EQ,176,176.95,172.4,174.35,174.3,173.7,2795,487158.4,14-NOV-2020,91,INE371C01013,
POKARNA,EQ,148,149.8,144,146.45,145.9,145.1,19301,2835602.65,14-NOV-2020,311,INE637C01025,
POLYCAB,EQ,934.65,937,927,932.45,929.9,919.45,96070,89730375.05,14-NOV-2020,5271,INE455K01017,
POLYMED,EQ,484.5,487,479,485.45,485.05,479,12019,5817563.65,14-NOV-2020,635,INE205C01021,
POLYPLEX,EQ,770,778,768.8,775.35,776.9,766.2,27875,21602141.6,14-NOV-2020,1287,INE633B01018,
PONNIERODE,EQ,156.9,157.35,152.1,154.65,153.7,152.1,954,148015.8,14-NOV-2020,41,INE838E01017,
POWERGRID,EQ,189,189.9,187,188,188.15,188.85,654019,123102254.25,14-NOV-2020,4925,INE752E01010,
POWERINDIA,EQ,994.9,994.9,958,968.9,970,972.3,6889,6671514.7,14-NOV-2020,438,INE07Y701011,
POWERMECH,EQ,360.2,374.45,360.2,372.25,371.65,380.5,37273,13713854.3,14-NOV-2020,1264,INE211R01019,
PPAP,EQ,274.5,278,261.3,274.55,274.9,276.75,35853,9745299.65,14-NOV-2020,1070,INE095I01015,
PPL,EQ,72.85,72.85,71.35,72.6,72.6,71.3,15329,1112587.05,14-NOV-2020,351,INE050001010,
PRABHAT,EQ,64.55,67,64.55,66.05,66,64.6,24908,1645662.45,14-NOV-2020,212,INE302M01033,
PRAENG,EQ,6.75,6.75,6.3,6.55,6.3,6.2,5412,35575.7,14-NOV-2020,12,INE505C01016,
PRAJIND,EQ,74.5,76,74.5,75.75,75.95,74.25,150714,11397511.75,14-NOV-2020,1386,INE074A01025,
PRAKASH,EQ,43.15,43.9,43.15,43.65,43.45,42.95,264165,11531276.25,14-NOV-2020,1587,INE603A01013,
PRAKASHSTL,EQ,0.6,0.65,0.55,0.6,0.65,0.6,32100,18659,14-NOV-2020,29,INE696K01024,
PRAXIS,EQ,37.9,37.9,34.6,36.45,36.95,36.1,1051,38412.35,14-NOV-2020,43,INE546Y01022,
PRECAM,EQ,38.95,39.95,37.95,38.95,38.8,38.3,364980,14261255.3,14-NOV-2020,1762,INE484I01029,
PRECOT,BE,42.4,44.5,42.4,44.5,44.5,42.4,996,44141.4,14-NOV-2020,6,INE283A01014,
PRECWIRE,EQ,148,148,142.15,144.65,144.05,140.75,27828,4037013,14-NOV-2020,688,INE372C01029,
PREMEXPLN,EQ,139.6,146.2,134.5,143.15,141,139.25,31455,4459200.1,14-NOV-2020,374,INE863B01011,
PREMIER,EQ,2.5,2.5,2.5,2.5,2.5,2.5,1229,3072.5,14-NOV-2020,7,INE342A01018,
PREMIERPOL,EQ,27,31.9,27,28.95,28.2,26.95,25757,777068.35,14-NOV-2020,266,INE309M01012,
PRESSMN,EQ,16.15,16.65,16.15,16.55,16.55,16.25,3926,64525.3,14-NOV-2020,53,INE980A01023,
PRESTIGE,EQ,263.9,266.1,263,264.35,264,262.6,81992,21699333.4,14-NOV-2020,1520,INE811K01011,
PRICOLLTD,EQ,55.7,56,53.55,55.45,55.95,54.15,20567,1135800.35,14-NOV-2020,225,INE726V01018,
PRIMESECU,EQ,45.25,47.5,44,46.9,46.95,43.95,28540,1321879.7,14-NOV-2020,882,INE032B01021,
PRINCEPIPE,EQ,265,268.95,265,266.25,265.5,262.8,85418,22784960.2,14-NOV-2020,2141,INE689W01016,
PRIVISCL,EQ,540,540,530,537.9,538.85,532.45,5749,3089117.05,14-NOV-2020,152,INE959A01019,
PROSEED,BE,0.3,0.35,0.3,0.35,0.35,0.3,32265,11242.75,14-NOV-2020,14,INE217G01027,
PROZONINTU,EQ,17.4,17.4,16.5,16.95,17.1,16.75,75615,1276424.65,14-NOV-2020,477,INE195N01013,
PRSMJOHNSN,EQ,82,83.45,81.5,82.9,83,81.4,99404,8213068.15,14-NOV-2020,1020,INE010A01011,
PSB,EQ,11.7,11.7,11.15,11.4,11.4,11.35,101607,1158433.45,14-NOV-2020,336,INE608A01012,
PSPPROJECT,EQ,399,400.05,390,399,399.7,388.15,13953,5544181.75,14-NOV-2020,726,INE488V01015,
PSUBNKBEES,EQ,15.5,16.02,15.5,15.61,15.56,15.43,93396,1470859.59,14-NOV-2020,338,INF204KB16I7,
PTC,EQ,53.55,53.9,53.3,53.6,53.65,53.25,352003,18869778.8,14-NOV-2020,1740,INE877F01012,
PTL,EQ,37.4,38,37.25,37.6,37.6,37.2,8248,309610.45,14-NOV-2020,244,INE034D01031,
PUNJABCHEM,EQ,635.1,659,635,644.6,659,634.15,1897,1222021,14-NOV-2020,180,INE277B01014,
PUNJLLOYD,BZ,1.5,1.55,1.45,1.55,1.55,1.5,41845,64465.35,14-NOV-2020,60,INE701B01021,
PURVA,EQ,55,58.85,55,57.2,57.15,55.9,376755,21437682.75,14-NOV-2020,2271,INE323I01011,
PVR,EQ,1316,1316,1290.1,1297.9,1291.05,1301.95,180329,234804237.1,14-NOV-2020,7818,INE191H01014,
QGOLDHALF,EQ,2229.8,2239.8,2221,2223.85,2221,2208.4,531,1181855.3,14-NOV-2020,142,INF082J01010,
QNIFTY,EQ,1330,1350,1317,1317.5,1317,1302,50,66254.2,14-NOV-2020,20,INF082J01028,
QUESS,EQ,390.1,410,390.1,407.75,407.9,404.8,22003,8945760.05,14-NOV-2020,645,INE615P01015,
QUICKHEAL,EQ,154.45,157.2,153.7,156.25,156,153.25,86110,13421149.4,14-NOV-2020,1619,INE306L01010,
RADAAN,EQ,0.9,1,0.9,0.9,0.9,0.95,2327,2095.8,14-NOV-2020,6,INE874F01027,
RADICO,EQ,454.85,465.5,452,464.4,463.95,451.3,137831,63738118.2,14-NOV-2020,4397,INE944F01028,
RADIOCITY,BE,23.3,23.3,23,23.15,23.2,23.05,62809,1455134.95,14-NOV-2020,264,INE919I01024,
RAIN,EQ,102.9,103.35,101.75,102.1,102,102.25,124606,12755460.75,14-NOV-2020,1487,INE855B01025,
RAJESHEXPO,EQ,462.45,463,459.8,460.7,459.95,456.3,26826,12366345.05,14-NOV-2020,1666,INE343B01030,
RAJMET,SM,30.65,30.65,30.65,30.65,30.65,30.6,8000,245200,14-NOV-2020,1,INE00KV01014,
RAJRATAN,EQ,411.5,430,408.95,427.6,429.95,407.45,22570,9562140.25,14-NOV-2020,818,INE451D01011,
RAJRAYON,BZ,0.15,0.15,0.1,0.15,0.15,0.15,95372,12555.15,14-NOV-2020,37,INE533D01024,
RAJSREESUG,EQ,12.25,12.9,12.25,12.65,12.7,12.25,874,11055.15,14-NOV-2020,17,INE562B01019,
RAJTV,EQ,34,35.85,33.8,34.9,35.05,34.05,952,33251.7,14-NOV-2020,16,INE952H01027,
RALLIS,EQ,245,249.5,245,249,249.15,245,105313,26166740.3,14-NOV-2020,2544,INE613A01020,
RAMANEWS,EQ,13,13,12.35,12.6,12.75,12.6,4818,60948.55,14-NOV-2020,33,INE278B01020,
RAMASTEEL,EQ,44.1,47.95,44.1,47.2,46.5,45.7,27879,1295910.1,14-NOV-2020,116,INE230R01027,
RAMCOCEM,EQ,859.5,859.5,845.35,852.15,848.5,854.75,57962,49496626.65,14-NOV-2020,2405,INE331A01037,
RAMCOIND,EQ,203.7,207,203.7,205.65,206,201.75,24988,5128038.75,14-NOV-2020,796,INE614A01028,
RAMCOSYS,EQ,466.9,467.4,458.1,460.5,460,462.9,47794,22139425.4,14-NOV-2020,1007,INE246B01019,
RAMKY,EQ,29.5,31.7,29.45,30.7,31.5,29.1,106434,3246511.6,14-NOV-2020,339,INE874I01013,
RAMSARUP,BZ,0.35,0.35,0.35,0.35,0.35,0.4,39451,13807.85,14-NOV-2020,23,INE005D01015,
RANASUG,EQ,6.5,6.5,6.5,6.5,6.5,6.2,23378,151957,14-NOV-2020,32,INE625B01014,
RANEENGINE,EQ,192,199.45,189,191.8,190.6,193.65,811,155753.4,14-NOV-2020,56,INE222J01013,
RANEHOLDIN,EQ,425,439.3,425,433.95,434.75,419.95,6240,2703622,14-NOV-2020,319,INE384A01010,
RATNAMANI,EQ,1398.5,1463.85,1385.3,1454.9,1461.35,1382.4,15151,21865702.55,14-NOV-2020,1550,INE703B01027,
RAYMOND,EQ,287,287.6,282,286.35,286.2,280.45,251552,72055853.95,14-NOV-2020,6583,INE301A01014,
RBL,EQ,673.85,674,651.55,670.65,671,669.2,3085,2061288.7,14-NOV-2020,283,INE244J01017,
RBLBANK,EQ,207.4,209.55,205.55,207.25,205.85,205.6,2320690,483654538,14-NOV-2020,18309,INE976G01028,
RCF,EQ,45.4,46.95,45.2,46.15,46.25,45.05,1389918,64588846.05,14-NOV-2020,5807,INE027A01015,
RCOM,EQ,1.5,1.55,1.45,1.55,1.55,1.5,7222839,11027113.75,14-NOV-2020,1833,INE330H01018,
RECLTD,EQ,115.7,116,113.7,114.3,114.3,115.4,1001214,114781869.5,14-NOV-2020,5972,INE020B01018,
REDINGTON,EQ,126.8,128,126.7,127.45,127.1,125.5,116731,14863986.15,14-NOV-2020,1660,INE891D01026,
REFEX,EQ,57.8,60,57.8,58.6,58.45,56.15,217458,12771274.7,14-NOV-2020,2068,INE056I01017,
RELAXO,EQ,739.5,750,729,738.9,738.3,725.35,126932,93883238.65,14-NOV-2020,7651,INE131B01039,
RELCAPITAL,EQ,8.5,8.5,8.35,8.4,8.4,8.3,332310,2795348.65,14-NOV-2020,749,INE013A01015,
RELIANCE,EQ,2014.9,2015.3,1995.35,2002.3,2001.55,1996.4,2411900,4838163827.65,14-NOV-2020,99484,INE002A01018,
RELIANCEPP,E1,1134,1138,1123.2,1126.5,1126.3,1122.65,166453,187862050,14-NOV-2020,9346,IN9002A01024,
RELIGARE,EQ,52,53.3,50.2,52.4,52.5,50.75,156094,8134157.95,14-NOV-2020,899,INE621H01010,
RELINFRA,EQ,19.95,20,19.7,19.9,20,19.6,276907,5501954.4,14-NOV-2020,958,INE036A01016,
REMSONSIND,EQ,77.5,83.55,77.5,79.3,79.85,81,6959,551970.65,14-NOV-2020,44,INE474C01015,
RENUKA,EQ,9.9,10.05,9.9,10,10.05,9.9,218362,2184534.45,14-NOV-2020,531,INE087H01022,
REPCOHOME,EQ,239.4,250,236.1,246.85,244,233.85,328850,80418971.9,14-NOV-2020,5942,INE612J01015,
REPL,SM,84.85,85.5,84.65,85.05,85.5,81.95,21000,1784850,14-NOV-2020,7,INE364Z01019,
