SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
ICEMAKE,EQ,71,71.1,68.4,70.5,70.65,69.9,6895,486793.5,04-NOV-2021,124,INE520Y01019,
ICICI500,EQ,25.2,25.9,24.85,25.34,25.35,25.2,16683,422716.15,04-NOV-2021,433,INF109KC1V59,
ICICIALPLV,EQ,177.69,178,174.25,176.33,176.5,175.68,5549,979597.19,04-NOV-2021,317,INF109KC1N59,
ICICIB22,EQ,46.45,46.6,45.52,46.33,46.33,46.02,49803,2307190.52,04-NOV-2021,1021,INF109KB15Y7,
ICICIBANK,EQ,788.5,789,779,782.1,780,785.95,3149310,2469950508.05,04-NOV-2021,103495,INE090A01021,
ICICIBANKN,EQ,399,404.7,393.14,393.55,393.38,391.85,2724,1074009.46,04-NOV-2021,196,INF109KC1E27,
ICICIBANKP,EQ,201.9,202.3,201.65,202.26,202.3,201.65,1765,356882.15,04-NOV-2021,70,INF109KC1E35,
ICICICONSU,EQ,82,82,71.51,71.54,71.51,71.11,2071,156696.99,04-NOV-2021,68,INF109KC1V42,
ICICIFMCG,EQ,394.99,394.99,388,388.19,388,384.61,2380,923983.93,04-NOV-2021,61,INF109KC1R48,
ICICIGI,EQ,1529,1538,1524.3,1528.65,1531,1528.3,31674,48461310.35,04-NOV-2021,3211,INE765G01017,
ICICIGOLD,EQ,42.92,44.7,39.6,42.34,42.36,42.16,231133,9796506.1,04-NOV-2021,3088,INF109KC1NT3,
ICICILIQ,EQ,1000,1000,999.99,999.99,1000,999.99,8893,8892970.32,04-NOV-2021,26,INF109KC1KT9,
ICICILOVOL,EQ,143.2,143.2,141.07,142.04,142.1,141.3,9851,1400585.93,04-NOV-2021,898,INF109KB10T8,
ICICIM150,EQ,117.7,119.88,117.7,118.76,118.85,117.7,5429,645449.51,04-NOV-2021,365,INF109KC1G82,
ICICIMCAP,EQ,107.8,107.8,105.53,107.6,107.5,106.34,7228,778250.52,04-NOV-2021,540,INF109KB1XT3,
ICICINF100,EQ,197.99,208,194.04,197.55,197.99,195.96,102578,20285251.19,04-NOV-2021,465,INF109KA1962,
ICICINIFTY,EQ,203.2,203.2,185.81,192.56,192.6,191.66,38145,7343966.4,04-NOV-2021,3141,INF109K012R6,
ICICINV20,EQ,97,98,95,95.77,95.8,95.11,16878,1622514.74,04-NOV-2021,954,INF109KB1WY5,
ICICINXT50,EQ,44.44,44.44,43.02,43.74,43.75,43.42,23932,1051533.79,04-NOV-2021,1138,INF109KC1NS5,
ICICIPHARM,EQ,86.73,88.98,86.73,87.12,87.2,86.73,7897,693226.79,04-NOV-2021,156,INF109KC1Q72,
ICICIPRULI,EQ,623.3,628.4,622.35,627.2,627.5,623.3,62521,39162926.5,04-NOV-2021,4287,INE726G01019,
ICICISENSX,EQ,650.21,685.1,643.05,654.64,654.01,650.21,1249,823659.48,04-NOV-2021,158,INF346A01034,
ICICITECH,EQ,391.5,391.5,352.11,360.95,361.24,359.15,5060,1823333.7,04-NOV-2021,250,INF109KC1N67,
ICIL,EQ,245,250,244,248.35,248.35,242.8,146650,36389127.55,04-NOV-2021,2618,INE483B01026,
ICRA,EQ,3510.05,3547.95,3510,3514,3510,3498.6,162,570277.2,04-NOV-2021,60,INE725G01011,
IDBI,EQ,54,55.5,54,55.1,55.15,53.6,4172964,229056985.65,04-NOV-2021,13912,INE008A01015,
IDBIGOLD,EQ,4500,4505,4372,4400,4400,4373.7,36,159998.55,04-NOV-2021,26,INF397L01554,
IDEA,EQ,10.1,10.1,9.95,10,10.05,9.9,32509434,325989770.45,04-NOV-2021,101553,INE669E01016,
IDFC,EQ,56.3,57,56.1,56.7,57,55.55,1030733,58273976,04-NOV-2021,6050,INE043D01016,
IDFCFIRSTB,EQ,51.2,51.5,51,51.1,51.1,50.55,5553485,284040518.55,04-NOV-2021,30363,INE092T01019,
IDFCFIRSTB,NB,5299,5299,5299,5299,5299,5250,1,5299,04-NOV-2021,1,INE092T08CM5,
IDFCFIRSTB,NE,9009.16,10825.01,9009.16,10825.01,10825.01,10850,8,79336.68,04-NOV-2021,3,INE092T08CP8,
IDFNIFTYET,EQ,188.22,188.4,187.85,187.85,187.85,186.9,679,127625.63,04-NOV-2021,6,INF194KA1U07,
IEX,EQ,737.65,740.2,734.15,737.2,739.4,728.1,1128006,831922671.65,04-NOV-2021,47838,INE022Q01020,
IFBAGRO,EQ,681.3,684.55,670,673.7,679.5,674.55,5446,3684934.5,04-NOV-2021,413,INE076C01018,
IFBIND,EQ,1230.15,1260,1230.15,1247.15,1241,1250.2,3125,3892819.5,04-NOV-2021,438,INE559A01017,
IFCI,EQ,12,12.35,12,12.25,12.35,11.9,918286,11200276,04-NOV-2021,2119,INE039A01010,
IFCI,NF,1080.1,1089,1080.1,1089,1089,1080.1,100,108455,04-NOV-2021,3,INE039A07785,
IFCI,NG,1870.21,1920,1725,1803.43,1920,1924,210,378720.5,04-NOV-2021,4,INE039A07793,
IFCI,NH,1097.9,1097.9,1088.55,1089.28,1088.55,1089.99,71,77407.4,04-NOV-2021,26,INE039A07801,
IFCI,NL,1060,1064,1056,1059.46,1060,1056.25,601,637244.61,04-NOV-2021,14,INE039A07843,
IFGLEXPOR,EQ,309.8,316.3,302.2,314.6,316.3,307.15,9942,3100931.3,04-NOV-2021,477,INE133Y01011,
IGARASHI,EQ,531,540.15,530.25,536.35,538,528.65,9864,5292465.85,04-NOV-2021,604,INE188B01013,
IGL,EQ,481,483.4,479,480.95,481.2,477,211350,101655935.65,04-NOV-2021,8200,INE203G01027,
IGPL,EQ,805.5,818,799.05,805.75,806,806.75,27073,21894167.8,04-NOV-2021,1493,INE204A01010,
IIFL,EQ,350,357,345.1,357,357,340,388350,136814237.6,04-NOV-2021,2487,INE530B01024,
IIFL,N5,1080,1080,1070,1070,1070,1090,50,53820,04-NOV-2021,2,INE866I07CF1,
IIFL,N6,1030,1030,1030,1030,1030,1015,5,5150,04-NOV-2021,1,INE866I08279,
IIFL,NE,1006,1006,1006,1006,1006,1005.03,10,10060,04-NOV-2021,1,INE530B08094,
IIFL,NF,988,989,981.01,985.26,985.05,988.02,560,550449.28,04-NOV-2021,15,INE530B08102,
IIFL,NH,1026,1027,1026,1026.1,1026.1,1026,505,518232,04-NOV-2021,14,INE530B07120,
IIFLSEC,EQ,98.85,99.85,98.1,99.3,99.85,98.15,88110,8738647.1,04-NOV-2021,1108,INE489L01022,
IIFLWAM,EQ,1618.8,1619,1590.3,1602.85,1602.5,1606.1,2321,3722546.4,04-NOV-2021,425,INE466L01020,
IIHFL,N4,999,1005,999,1004.25,1005,1000,70,70140,04-NOV-2021,4,INE477L08147,
IIHFL,N5,991,992,986,991.88,991.88,988.16,172,170511.02,04-NOV-2021,13,INE477L08154,
IITL,BE,65.05,65.05,65.05,65.05,65.05,64.6,250,16262.5,04-NOV-2021,2,INE886A01014,
IL&FSENGG,BZ,4.85,4.85,4.6,4.7,4.6,4.65,60023,288452.15,04-NOV-2021,79,INE369I01014,
IL&FSTRANS,BZ,3.8,3.8,3.8,3.8,3.8,3.65,3084,11719.2,04-NOV-2021,7,INE975G01012,
IMAGICAA,BE,11.75,11.85,11.6,11.8,11.85,11.3,112219,1327986.4,04-NOV-2021,244,INE172N01012,
IMFA,EQ,773,800.05,773,791.5,789.95,772.6,8471,6690463.9,04-NOV-2021,250,INE919H01018,
IMPAL,EQ,765,775,760.55,769.3,764,774.3,323,247827,04-NOV-2021,42,INE547E01014,
INCREDIBLE,EQ,25.65,25.7,23.5,24.85,24.9,24.55,3585,88228.6,04-NOV-2021,61,INE452L01012,
INDBANK,EQ,23.35,23.75,23.2,23.5,23.55,22.9,26270,616032.05,04-NOV-2021,275,INE841B01017,
INDHOTEL,EQ,204.95,216.75,204.35,215.4,215.45,203.35,8400777,1798467727.45,04-NOV-2021,63693,INE053A01029,
INDIACEM,EQ,214.75,215,212.5,213.15,213,211.65,932759,199163346.3,04-NOV-2021,10401,INE383A01012,
INDIAGLYCO,EQ,856.25,874,856.25,867.45,870,856.15,26202,22719595.5,04-NOV-2021,1387,INE560A01015,
INDIAMART,EQ,7388.7,7447.5,7310,7391.8,7399,7330.9,20707,152991033.8,04-NOV-2021,4923,INE933S01016,
INDIANB,EQ,170,174.45,169.15,172.85,173.9,167.25,1349133,232168633.2,04-NOV-2021,10902,INE562A01011,
INDIANCARD,EQ,175.1,182.65,174,180.45,182.65,175.55,692,124263.45,04-NOV-2021,58,INE061A01014,
INDIANHUME,EQ,194.75,194.75,192,193.5,193.6,191.4,7964,1540121.7,04-NOV-2021,243,INE323C01030,
INDIGO,EQ,2170,2192,2164,2170.95,2165.15,2164.45,51064,111051252.65,04-NOV-2021,7203,INE646L01027,
INDIGOPNTS,EQ,2339.95,2358,2339.95,2349.85,2356,2316.8,3956,9296251.25,04-NOV-2021,705,INE09VQ01012,
INDIGRID,IV,143.49,143.49,139.6,140.1,140,140.77,28436,3988989.84,04-NOV-2021,187,INE219X23014,
INDIGRID,NJ,1077.24,1080,1071.25,1071.25,1071.25,1071,1400,1507765,04-NOV-2021,5,INE219X07264,
INDIGRID,NL,1135.26,1135.26,1050,1050,1050,1035.2,101,112804.2,04-NOV-2021,8,INE219X07280,
INDLMETER,EQ,11.95,11.95,11.55,11.75,11.8,11.7,5730,67733.95,04-NOV-2021,57,INE065B01013,
INDNIPPON,EQ,403,415,403,410.55,412.25,394.05,38511,15805709.75,04-NOV-2021,1348,INE092B01025,
INDOCO,EQ,452.35,459.7,452,454.3,453,449.6,33071,15058744.2,04-NOV-2021,1223,INE873D01024,
INDORAMA,EQ,49.7,49.8,48.5,49.5,49.65,48.65,17707,872080.6,04-NOV-2021,265,INE156A01020,
INDOSOLAR,BZ,3.4,3.5,3.2,3.45,3.5,3.35,202031,699146.95,04-NOV-2021,347,INE866K01015,
INDOSTAR,EQ,271,275.35,270.5,272.35,273,270.1,13446,3676635.6,04-NOV-2021,553,INE896L01010,
INDOTECH,EQ,165,165,156.8,162.9,162.9,159.8,865,139408.6,04-NOV-2021,42,INE332H01014,
INDOTHAI,EQ,106.75,107.95,105.7,106.5,107,106.75,6730,718504.35,04-NOV-2021,90,INE337M01013,
INDOWIND,EQ,10.3,10.3,10.15,10.3,10.3,9.85,114166,1174788.4,04-NOV-2021,238,INE227G01018,
INDRAMEDCO,EQ,74.05,74.9,74.05,74.5,74.6,74.15,34037,2535005.25,04-NOV-2021,584,INE681B01017,
INDSWFTLAB,EQ,76.8,78.95,75,77.05,77.55,73.85,461671,35738350.5,04-NOV-2021,3123,INE915B01019,
INDSWFTLTD,EQ,12.1,12.1,12,12.1,12.1,11.55,19662,237874.35,04-NOV-2021,43,INE788B01028,
INDTERRAIN,EQ,47.8,48.7,47.4,48.4,48.05,46.75,203388,9827675.35,04-NOV-2021,1269,INE611L01021,
INDUSINDBK,EQ,1195,1195,1185,1189.1,1189,1177.95,278458,331192156.75,04-NOV-2021,10834,INE095A01012,
INDUSTOWER,EQ,287.55,290.2,285.35,287.15,287.9,287.55,221561,63834783.1,04-NOV-2021,4658,INE121J01017,
INEOSSTYRO,EQ,1509,1509,1490.1,1497.1,1503,1473.1,4680,7008038.4,04-NOV-2021,541,INE189B01011,
INFIBEAM,EQ,45.5,45.6,45.3,45.55,45.6,45.25,764852,34803986.75,04-NOV-2021,4015,INE483S01020,
INFOBEAN,EQ,458.9,458.9,458.9,458.9,458.9,417.2,42668,19580345.2,04-NOV-2021,578,INE344S01016,
INFOMEDIA,BE,6,6,5.5,5.85,5.55,5.75,7105,41395.1,04-NOV-2021,31,INE669A01022,
INFRABEES,EQ,541.99,561,539.97,554.53,560,534.51,2716,1494109.53,04-NOV-2021,245,INF732E01268,
INFY,EQ,1715,1717,1705,1708.7,1705.5,1702.5,483407,826894810.3,04-NOV-2021,45697,INE009A01021,
INGERRAND,EQ,1135,1159.05,1132.1,1151.7,1147.1,1134.05,6781,7788112.85,04-NOV-2021,832,INE177A01018,
INNOVATIVE,SM,10.05,10.05,10.05,10.05,10.05,10.05,3000,30150,04-NOV-2021,1,INE070Y01015,
INOXLEISUR,EQ,439,441,435.25,438,438.5,432.75,155608,68166136.95,04-NOV-2021,4950,INE312H01016,
INOXWIND,EQ,132.9,134.95,131.35,133.75,134.5,131.6,417014,55574682.4,04-NOV-2021,3063,INE066P01011,
INSECTICID,EQ,664.85,672,661.6,667.7,667.5,654.3,3143,2097786.6,04-NOV-2021,451,INE070I01018,
INSPIRISYS,EQ,51,51,50.1,51,51,48.6,24426,1245415.8,04-NOV-2021,124,INE020G01017,
INTELLECT,EQ,705,709.9,696.4,703.2,702.35,698,83763,58944006.9,04-NOV-2021,3106,INE306R01017,
INTENTECH,EQ,70.2,71,69,69.95,69.85,68.55,13590,953390.95,04-NOV-2021,279,INE781A01025,
INTLCONV,EQ,63.55,67,63.3,64.05,63.8,63.3,6438,415566.75,04-NOV-2021,159,INE575C01027,
INVENTURE,EQ,2.4,2.45,2.4,2.45,2.45,2.4,1017895,2479327.35,04-NOV-2021,1615,INE878H01024,
IOB,EQ,21.25,21.45,21.2,21.35,21.45,21.15,676558,14426976.95,04-NOV-2021,3566,INE565A01014,
IOC,EQ,134.95,135,133.55,134.65,134.9,132.55,3324144,447389306.3,04-NOV-2021,43331,INE242A01010,
IOLCP,EQ,550.3,554.7,549.85,552.85,553,547.25,33457,18483277.25,04-NOV-2021,1888,INE485C01011,
IPCALAB,EQ,2136,2140,2119.9,2133.8,2136,2124.95,8614,18385423.9,04-NOV-2021,1166,INE571A01020,
IPL,EQ,340,345.4,338.75,341.65,341.05,333.55,243898,83422923.6,04-NOV-2021,5367,INE0D6701023,
IRB,EQ,233.95,234.9,231.6,234.15,234.9,229.9,510765,119442182.6,04-NOV-2021,5912,INE821I01014,
IRBINVIT,IV,57.29,57.3,56.6,56.84,56.9,56.92,74777,4256954.29,04-NOV-2021,285,INE183W23014,
IRCON,EQ,47.5,47.95,47.3,47.7,47.85,46.9,709178,33812178.35,04-NOV-2021,5666,INE962Y01021,
IRCTC,EQ,828.25,828.25,820,822.25,822,819.85,2229843,1836661983.6,04-NOV-2021,132880,INE335Y01020,
IREDA,N7,1270,1270,1270,1270,1270,1268.49,1,1270,04-NOV-2021,1,INE202E07229,
IRFC,EQ,25.3,25.5,25.2,25.3,25.3,25.05,9910868,250970781.7,04-NOV-2021,29800,INE053F01010,
IRFC,N1,1016,1016,1016,1016,1016,1015,25,25400,04-NOV-2021,1,INE053F07520,
IRFC,N3,1042.9,1042.92,1042.9,1042.92,1042.92,1040,1098,1145124.16,04-NOV-2021,4,INE053F07561,
IRFC,N9,1220,1220,1188.99,1188.99,1188.99,1140,151,184188.99,04-NOV-2021,2,INE053F07678,
IRFC,NA,1294.9,1294.9,1294.9,1294.9,1294.9,1290,1,1294.9,04-NOV-2021,1,INE053F07686,
IRFC,NE,1307,1307,1307,1307,1307,1340,1,1307,04-NOV-2021,1,INE053F07744,
IRFC,NJ,1200,1200,1200,1200,1200,1203.95,79,94800,04-NOV-2021,1,INE053F07835,
IRFC,NM,1197.75,1197.75,1197.75,1197.75,1197.75,1200,100,119775,04-NOV-2021,1,INE053F07884,
IRISDOREME,EQ,238.95,239,229,230.2,232,230.7,4542,1051466.8,04-NOV-2021,59,INE01GN01017,
ISEC,EQ,748.8,759.55,745,757.95,757,743.15,68999,52227577.7,04-NOV-2021,3398,INE763G01038,
ISFT,EQ,146.4,154,145.8,151.05,151.1,146.7,85673,12918116.45,04-NOV-2021,571,INE566K01011,
ISGEC,EQ,673.8,686,668,681.1,685,660.6,19961,13531286.55,04-NOV-2021,1337,INE858B01029,
ISMTLTD,EQ,26.55,29,26.55,28.3,28.4,27.9,296915,8123474.3,04-NOV-2021,816,INE732F01019,
ITC,EQ,224.85,227.3,224,226.55,227.15,222.45,7024796,1586768036.2,04-NOV-2021,106228,INE154A01025,
ITDC,EQ,373.45,377.8,371.25,376.15,376.5,370.65,11489,4312707.45,04-NOV-2021,554,INE353K01014,
ITDCEM,EQ,79,80.7,79,80.3,80.5,78.45,180640,14445453.65,04-NOV-2021,1410,INE686A01026,
ITI,EQ,118.85,121.25,118.85,119.9,120.1,118.85,49183,5902514,04-NOV-2021,1031,INE248A01017,
IVC,EQ,6.15,6.15,6.15,6.15,6.15,5.9,140750,865612.5,04-NOV-2021,108,INE050B01023,
IVP,EQ,126.95,126.95,117,118.85,119.8,117.7,1683,200715.35,04-NOV-2021,57,INE043C01018,
IVZINGOLD,EQ,4321,4321.05,4277,4299.6,4277,4262.65,56,241550.75,04-NOV-2021,23,INF205K01361,
IVZINNIFTY,EQ,1959.1,1959.1,1959.1,1959.1,1959.1,1951.45,6,11754.6,04-NOV-2021,2,INF205K01DA9,
IWEL,EQ,933.55,960.95,933.05,944.75,949,946.35,1563,1480910.6,04-NOV-2021,142,INE0FLR01028,
IZMO,EQ,93.85,93.9,91.6,92.9,93.35,91,9968,925824.95,04-NOV-2021,206,INE848A01014,
J&KBANK,EQ,45.45,45.75,45,45.25,45.35,44.7,2685384,121684572.55,04-NOV-2021,10517,INE168A01041,
JAGRAN,EQ,64.1,66.7,64.1,66.2,66.3,64.1,152365,10053348.6,04-NOV-2021,2784,INE199G01027,
JAGSNPHARM,EQ,180,181,176,177.65,177.8,175.95,71912,12861629.65,04-NOV-2021,2103,INE048B01027,
JAIBALAJI,EQ,56.4,56.55,55.55,56.4,56.25,55.35,44265,2492234.3,04-NOV-2021,345,INE091G01018,
JAICORPLTD,EQ,126.05,127.55,125.35,125.95,126.25,125.4,155166,19573873.25,04-NOV-2021,1973,INE070D01027,
JAINAM,SM,73,73,72.95,73,73,71.55,6000,437900,04-NOV-2021,3,INE02KC01010,
JAINSTUDIO,BZ,2.4,2.4,2.2,2.2,2.2,2.3,8849,19997.8,04-NOV-2021,10,INE486B01011,
JAIPURKURT,EQ,49.4,54.7,45.85,51.45,52,49.75,20837,1072222.45,04-NOV-2021,190,INE696V01013,
JAMNAAUTO,EQ,100.2,101.4,99.9,100.7,100.9,99.5,220207,22156105.25,04-NOV-2021,2939,INE039C01032,
JASH,EQ,508.9,511.7,495,504.55,509,496.5,2464,1248289.65,04-NOV-2021,112,INE039O01011,
JAYAGROGN,EQ,230.7,232.85,229,230.65,229,228.6,15158,3505817.35,04-NOV-2021,306,INE785A01026,
JAYBARMARU,EQ,188.75,192,188,191.15,190.75,186.9,14080,2687211.45,04-NOV-2021,465,INE571B01028,
JAYNECOIND,BE,29.7,29.7,27.6,29.1,29,28.75,55619,1612623.1,04-NOV-2021,284,INE854B01010,
JAYSREETEA,EQ,104.5,105.85,103.85,104.55,104.9,103.65,18483,1933497.9,04-NOV-2021,482,INE364A01020,
JBCHEPHARM,EQ,1668,1674.75,1650.05,1657.15,1655.75,1649.7,4916,8156464.35,04-NOV-2021,728,INE572A01028,
JBFIND,EQ,23.5,23.8,23.25,23.8,23.8,22.7,343945,8166184.4,04-NOV-2021,597,INE187A01017,
JBMA,EQ,601.5,622,601.45,616.2,618,596.1,32591,20098529.2,04-NOV-2021,1945,INE927D01028,
JCHAC,EQ,2079,2123,2058.85,2106.65,2104,2068.85,3710,7818792,04-NOV-2021,619,INE782A01015,
JETAIRWAYS,BZ,94,95.7,93.05,94.75,94.8,93.45,19589,1855158.85,04-NOV-2021,507,INE802G01018,
JETFREIGHT,SM,44.15,44.15,44.15,44.15,44.15,42.05,4000,176600,04-NOV-2021,1,INE982V01017,
JHS,EQ,24.9,25.25,24.2,24.45,24.7,24.55,47429,1166747.95,04-NOV-2021,371,INE544H01014,
JIKIND,BE,0.5,0.5,0.5,0.5,0.5,0.5,4520,2260,04-NOV-2021,5,INE026B01049,
JINDALPHOT,EQ,255.3,255.3,240,255.3,255.3,243.15,43725,11084055.55,04-NOV-2021,681,INE796G01012,
JINDALPOLY,EQ,958.7,965.85,951.55,963.9,965,949.9,7805,7512116.75,04-NOV-2021,626,INE197D01010,
JINDALSAW,EQ,112.65,113.8,112.6,113.35,113.6,112.3,169159,19178042.3,04-NOV-2021,1875,INE324A01024,
JINDALSTEL,EQ,424.95,425.15,418.45,423.2,420.5,422.55,421029,178507771.45,04-NOV-2021,6698,INE749A01030,
JINDRILL,EQ,145,145,131.8,141.25,139.5,140.8,10556,1473217.9,04-NOV-2021,360,INE742C01031,
JINDWORLD,EQ,134.6,135.6,134,134.6,134.25,133.65,44626,6009756.9,04-NOV-2021,903,INE247D01039,
JISLDVREQS,BE,27.4,27.4,25.25,26.3,26.5,26.4,4314,112506.4,04-NOV-2021,69,IN9175A01010,
JISLJALEQS,EQ,44,44.4,43.55,43.9,44.1,43.9,545512,23997676.6,04-NOV-2021,1960,INE175A01038,
JITFINFRA,BE,233.8,234.9,215.1,223.75,225,223.8,39803,9008275.05,04-NOV-2021,416,INE863T01013,
JKCEMENT,EQ,3505.85,3534.9,3433.75,3507.1,3517,3511.15,20976,73246259.55,04-NOV-2021,3369,INE823G01014,
JKIL,EQ,165.35,170,164.55,167.7,168.4,164.45,41915,7036129.15,04-NOV-2021,1137,INE576I01022,
JKLAKSHMI,EQ,630,635,625.45,631.15,630.55,619.8,66838,42150033.3,04-NOV-2021,4426,INE786A01032,
JKPAPER,EQ,226.75,230,226.05,229.35,229.5,225.2,152152,34836768.75,04-NOV-2021,3266,INE789E01012,
JKTYRE,EQ,146.85,147.7,146.4,147.25,147.1,146,154630,22763481.55,04-NOV-2021,3360,INE573A01042,
JMA,EQ,63.55,66.8,63.55,65.65,66.3,63.55,9411,618131.25,04-NOV-2021,250,INE412C01023,
JMCPROJECT,EQ,105.95,106.1,104.65,105.7,106,104.25,19907,2103941.8,04-NOV-2021,471,INE890A01024,
JMFINANCIL,EQ,84.8,84.9,84.05,84.7,84.8,83.9,187459,15864823.25,04-NOV-2021,1955,INE780C01023,
JMTAUTOLTD,BZ,2.85,2.85,2.75,2.85,2.85,2.75,61182,173587,04-NOV-2021,204,INE988E01036,
JOCIL,EQ,211.05,217.7,211.05,215.85,216.9,214.8,3459,746557.5,04-NOV-2021,112,INE839G01010,
JPASSOCIAT,EQ,8.9,9.15,8.85,8.95,9,8.75,1763548,15825159.8,04-NOV-2021,2186,INE455F01025,
JPINFRATEC,EQ,2.05,2.05,1.95,2,2.05,2,749596,1500580.35,04-NOV-2021,5711,INE099J01015,
JPOLYINVST,BE,239,239,223.55,228.35,228,235.3,38688,8851217.1,04-NOV-2021,658,INE147P01019,
JPPOWER,EQ,4.8,4.85,4.75,4.8,4.8,4.7,9537691,45966447.5,04-NOV-2021,15045,INE351F01018,
JSL,EQ,194,195.4,191.8,192.9,192,193.65,207300,40073861.2,04-NOV-2021,3776,INE220G01021,
JSLHISAR,EQ,342.45,342.95,338,340.3,342,340,81810,27914737.55,04-NOV-2021,1585,INE455T01018,
JSWENERGY,BE,336,339.7,328.8,332.5,333,331.1,193200,64405594.15,04-NOV-2021,3705,INE121E01018,
JSWHL,EQ,4607,4759.9,4606,4687.7,4707.8,4672.9,122,570070.95,04-NOV-2021,74,INE824G01012,
JSWISPL,EQ,29.85,30.2,29.65,30.05,30.15,29.6,365566,10977492.65,04-NOV-2021,1784,INE743C01021,
JSWSTEEL,EQ,680.95,685,677.15,678.65,679,680.25,352700,239806269.6,04-NOV-2021,9424,INE019A01038,
JTEKTINDIA,EQ,100.05,101.1,99.15,100.55,101.1,99.05,43894,4400567.75,04-NOV-2021,1029,INE643A01035,
JUBLFOOD,EQ,3761.3,3789,3750.05,3775.65,3788,3725.3,66876,252222255.8,04-NOV-2021,8634,INE797F01012,
JUBLINDS,EQ,570.1,579.05,570.1,576.25,575,569.55,11142,6426232.5,04-NOV-2021,448,INE645L01011,
JUBLINGREA,EQ,639,644.45,623.05,636.25,637.05,631.85,400805,253118041,04-NOV-2021,10870,INE0BY001018,
JUBLPHARMA,EQ,606.2,614.35,606.2,611.1,609,606.2,17540,10725977.65,04-NOV-2021,1311,INE700A01033,
JUMPNET,EQ,7.05,7.45,7.05,7.45,7.45,7.1,652088,4838312.95,04-NOV-2021,544,INE974C01022,
JUNIORBEES,EQ,506.5,506.5,421.4,452.12,452,448.25,47688,21587960.52,04-NOV-2021,6669,INF732E01045,
JUSTDIAL,EQ,780,799,777.45,794.7,794.95,775.6,149983,118966061.7,04-NOV-2021,5888,INE599M01018,
JYOTHYLAB,EQ,157.95,159.45,156.85,158.15,158.25,155.45,116945,18509698.35,04-NOV-2021,2770,INE668F01031,
JYOTISTRUC,BZ,20.7,20.7,19.35,20.1,20.15,19.75,40699,809975.15,04-NOV-2021,194,INE197A01024,
KABRAEXTRU,EQ,242.6,244.6,239.5,240.8,241.5,240.05,10324,2491656.5,04-NOV-2021,575,INE900B01029,
KAJARIACER,EQ,1205,1229.9,1205,1225.65,1222,1203.1,30748,37598082.45,04-NOV-2021,1817,INE217B01036,
KAKATCEM,EQ,228.7,229.9,226.65,228.6,229.9,226.7,2207,504135.1,04-NOV-2021,155,INE437B01014,
KALPATPOWR,EQ,421,421,414,416.75,418,411.25,77475,32393900.05,04-NOV-2021,3175,INE220B01022,
KALYANIFRG,BE,195.95,206.9,195.1,202.35,198.5,202.05,1891,379378,04-NOV-2021,34,INE314G01014,
KALYANKJIL,EQ,78.45,79.1,77.7,78,77.95,77.55,572607,44795136.65,04-NOV-2021,6031,INE303R01014,
KAMATHOTEL,EQ,62.2,64.9,61,61.95,61.6,61.4,46078,2859066.6,04-NOV-2021,602,INE967C01018,
KAMDHENU,EQ,238.95,243.3,236,237.25,237,237.4,12847,3058331.25,04-NOV-2021,613,INE390H01012,
KANANIIND,EQ,8.4,8.4,7.65,8.25,8.2,8,21242,174206.75,04-NOV-2021,141,INE879E01037,
KANORICHEM,EQ,175,179.9,175,176.35,176.8,173.55,4273,755920.35,04-NOV-2021,88,INE138C01024,
KANPRPLA,EQ,175.85,189.8,174.05,178.25,178,175.85,12300,2221166.65,04-NOV-2021,355,INE694E01014,
KANSAINER,EQ,582,582,571.35,574.85,572,570,21625,12456081.45,04-NOV-2021,1498,INE531A01024,
KAPSTON,EQ,87.5,87.5,81.05,86,86,85.15,1920,163105.45,04-NOV-2021,54,INE542Z01010,
KARDA,EQ,20.75,21.2,20.1,20.5,20.5,20.55,266062,5458413.6,04-NOV-2021,1535,INE278R01034,
KARMAENG,EQ,22.25,22.3,21,22.1,22.15,21.3,4618,100807.1,04-NOV-2021,84,INE725L01011,
KARURVYSYA,EQ,51.2,51.6,51,51.35,51.45,50.7,750523,38514073.35,04-NOV-2021,3489,INE036D01028,
KAUSHALYA,EQ,2.3,2.3,2.3,2.3,2.3,2.3,27,62.1,04-NOV-2021,3,INE234I01010,
KAVVERITEL,BE,6.25,6.3,5.95,6,6,6,48452,291578.25,04-NOV-2021,63,INE641C01019,
KAYA,EQ,499.95,504.75,493.1,499.05,495.3,492.9,7810,3900097.55,04-NOV-2021,466,INE587G01015,
KCP,EQ,131,132.6,130.3,130.9,130.4,130,34020,4460618.65,04-NOV-2021,618,INE805C01028,
KCPSUGIND,EQ,21.45,22.15,21.25,21.9,21.95,21.3,132505,2899380,04-NOV-2021,554,INE790B01024,
KDDL,EQ,582,629.9,582,602.8,604.8,582.05,17469,10596921,04-NOV-2021,832,INE291D01011,
KEC,EQ,455,470,455,466.45,469.3,453.75,82148,38090963,04-NOV-2021,3386,INE389H01022,
KECL,BE,22.9,23.35,22.5,23.35,23.35,22.25,121116,2825052.35,04-NOV-2021,390,INE134B01017,
KEERTI,EQ,19.15,19.15,18.1,18.85,18.95,18.5,2884,53946.85,04-NOV-2021,40,INE586X01012,
KEI,EQ,978.7,987,965.05,969.5,970,973.3,41167,40055264.85,04-NOV-2021,2671,INE878B01027,
